date,vehicle_number,mileage,failure_category,failure_name,symptoms,cost,repair_duration,daily_load
2021-06-09,BK4570CK,878353,Engine,Radiator Failure,Overheating,857.91,9,984
2021-06-09,BK4570CK,878353,Engine,Turbo Failure,Whistling noise,2541.69,13,984
2021-06-09,BK9057HC,579055,Axle,Differential Failure,Grinding noise,1758.74,13,1342
2021-06-09,BK9057HC,579055,Brakes,Brake Fluid Leak,Soft brake pedal,360.12,3,1342
2021-06-10,BK4570CK,879080,Electrical,Battery Failure,Engine won’t start,262.36,1,1031
2021-06-10,BK4570CK,879080,Engine,Turbo Failure,Whistling noise,2016.46,7,1031
2021-06-10,BK9057HC,579800,Electrical,Battery Failure,Engine won’t start,181.46,1,1001
2021-06-10,BK9057HC,579800,Electrical,Alternator Failure,Battery warning light,228.11,2,1001
2021-06-10,BK2218ET,429480,Transmission,Transmission Failure,Slipping gears,5194.07,26,923
2021-06-10,BK9057HC,579800,Engine,Radiator Failure,Overheating,863.6,9,1001
2021-06-10,BK2218ET,429480,Brakes,Brake Pad Wear,Squeaking noise,229.48,1,923
2021-06-11,BK9057HC,580545,Engine,Turbo Failure,Whistling noise,1836.16,14,1004
2021-06-11,BK9057HC,580545,Transmission,Transmission Failure,Slipping gears,5679.42,19,1004
2021-06-11,BK9057HC,580545,Brakes,Brake Pad Wear,Squeaking noise,175.53,1,1004
2021-06-11,BK9057HC,580545,Electrical,Battery Failure,Engine won’t start,144.57,2,1004
2021-06-11,BK9057HC,580545,Electrical,Starter Motor Failure,Clicking noise,199.37,2,1004
2021-06-11,BK9057HC,580545,Suspension,Ball Joint Failure,Clunking noise,383.91,4,1004
2021-06-11,BK2218ET,430217,Brakes,Brake Fluid Leak,Soft brake pedal,417.48,3,989
2021-06-11,BK2218ET,430217,Brakes,Brake Pad Wear,Squeaking noise,170.18,2,989
2021-06-11,BK4570CK,879807,Axle,Spring Breakage,Unusual noises,541.02,3,537
2021-06-11,BK4570CK,879807,Suspension,Ball Joint Failure,Clunking noise,273.27,3,537
2021-06-12,BK4570CK,880534,Suspension,Shock Absorber Failure,Bumpy ride,682.99,5,776
2021-06-12,BK2218ET,430954,Brakes,Brake Line Failure,Brake warning light,699.12,1,767
2021-06-12,BK2218ET,430954,Transmission,Transmission Failure,Slipping gears,5987.7,23,767
2021-06-12,BK4570CK,880534,Electrical,Battery Failure,Engine won’t start,111.89,1,776
2021-06-12,BK2218ET,430954,Engine,Oil Leak,Oil spots,648.41,6,767
2021-06-12,BK9057HC,581290,Engine,Turbo Failure,Whistling noise,2342.41,10,624
2021-06-12,BK9057HC,581290,Electrical,Battery Failure,Engine won’t start,243.66,2,624
2021-06-13,BK9057HC,582035,Engine,Radiator Failure,Overheating,930.93,7,1035
2021-06-13,BK9057HC,582035,Transmission,Gearbox Failure,Grinding noise,3712.92,15,1035
2021-06-13,BK2218ET,431691,Engine,Radiator Failure,Overheating,1314.59,8,948
2021-06-13,BK4570CK,881261,Engine,Radiator Failure,Overheating,1153.83,9,1135
2021-06-14,BK9057HC,582780,Engine,Radiator Failure,Overheating,1702.05,10,774
2021-06-14,BK2218ET,432428,Transmission,Gearbox Failure,Grinding noise,3551.4,11,978
2021-06-14,BK9057HC,582780,Suspension,Shock Absorber Failure,Bumpy ride,666.01,8,774
2021-06-14,BK2218ET,432428,Electrical,Battery Failure,Engine won’t start,151.88,2,978
2021-06-14,BK4570CK,881988,Transmission,Gearbox Failure,Grinding noise,2739.67,15,1040
2021-06-14,BK4570CK,881988,Brakes,Brake Fluid Leak,Soft brake pedal,464.76,4,1040
2021-06-14,BK4570CK,881988,Electrical,Battery Failure,Engine won’t start,207.5,2,1040
2021-06-14,BK4570CK,881988,Axle,Spring Breakage,Unusual noises,707.87,5,1040
2021-06-15,BK2218ET,433165,Electrical,Alternator Failure,Battery warning light,259.68,3,1221
2021-06-15,BK2218ET,433165,Electrical,Battery Failure,Engine won’t start,198.89,2,1221
2021-06-15,BK2218ET,433165,Engine,Radiator Failure,Overheating,1506.42,7,1221
2021-06-15,BK4570CK,882715,Suspension,Ball Joint Failure,Clunking noise,502.16,3,1448
2021-06-15,BK9057HC,583525,Electrical,Alternator Failure,Battery warning light,371.52,3,1382
2021-06-15,BK9057HC,583525,Electrical,Starter Motor Failure,Clicking noise,248.6,2,1382
2021-06-15,BK2218ET,433165,Suspension,Shock Absorber Failure,Bumpy ride,706.67,6,1221
2021-06-15,BK9057HC,583525,Engine,Oil Leak,Oil spots,696.76,6,1382
2021-06-15,BK2218ET,433165,Engine,Oil Leak,Oil spots,1058.73,4,1221
2021-06-15,BK4570CK,882715,Electrical,Starter Motor Failure,Clicking noise,379.43,2,1448
2021-06-15,BK4570CK,882715,Axle,Axle Failure,Vehicle stops,1608.9,20,1448
2021-06-15,BK4570CK,882715,Engine,Turbo Failure,Whistling noise,2516.43,14,1448
2021-06-16,BK2218ET,433902,Brakes,Brake Fluid Leak,Soft brake pedal,426.22,2,1407
2021-06-16,BK9057HC,584270,Brakes,Brake Fluid Leak,Soft brake pedal,359.27,3,691
2021-06-16,BK9057HC,584270,Suspension,Ball Joint Failure,Clunking noise,309.58,2,691
2021-06-16,BK4570CK,883442,Suspension,Shock Absorber Failure,Bumpy ride,714.78,5,1130
2021-06-16,BK9057HC,584270,Brakes,Brake Pad Wear,Squeaking noise,255.84,2,691
2021-06-16,BK2218ET,433902,Electrical,Battery Failure,Engine won’t start,188.09,2,1407
2021-06-16,BK2218ET,433902,Suspension,Ball Joint Failure,Clunking noise,411.45,2,1407
2021-06-16,BK9057HC,584270,Engine,Engine Failure,Engine knocking,3452.74,28,691
2021-06-16,BK4570CK,883442,Brakes,Brake Pad Wear,Squeaking noise,192.34,1,1130
2021-06-17,BK2218ET,434639,Brakes,Brake Pad Wear,Squeaking noise,279.38,1,730
2021-06-17,BK2218ET,434639,Suspension,Ball Joint Failure,Clunking noise,399.38,4,730
2021-06-17,BK9057HC,585015,Suspension,Shock Absorber Failure,Bumpy ride,894.82,8,982
2021-06-17,BK9057HC,585015,Electrical,Battery Failure,Engine won’t start,172.08,1,982
2021-06-17,BK4570CK,884169,Suspension,Shock Absorber Failure,Bumpy ride,610.15,6,603
2021-06-17,BK9057HC,585015,Engine,Radiator Failure,Overheating,1423.3,5,982
2021-06-17,BK9057HC,585015,Transmission,Gearbox Failure,Grinding noise,3199.49,13,982
2021-06-17,BK2218ET,434639,Electrical,Starter Motor Failure,Clicking noise,338.02,1,730
2021-06-17,BK9057HC,585015,Brakes,Brake Fluid Leak,Soft brake pedal,372.23,5,982
2021-06-18,BK2218ET,435376,Engine,Oil Leak,Oil spots,583.93,3,1043
2021-06-18,BK9057HC,585760,Engine,Engine Failure,Engine knocking,3297.42,18,944
2021-06-18,BK9057HC,585760,Brakes,Brake Fluid Leak,Soft brake pedal,432.54,2,944
2021-06-18,BK4570CK,884896,Axle,Differential Failure,Grinding noise,1445.29,13,558
2021-06-18,BK4570CK,884896,Brakes,Brake Pad Wear,Squeaking noise,229.8,2,558
2021-06-18,BK4570CK,884896,Brakes,Brake Fluid Leak,Soft brake pedal,449.14,3,558
2021-06-19,BK9057HC,586505,Axle,Differential Failure,Grinding noise,1827.8,14,1175
2021-06-19,BK4570CK,885623,Transmission,Gearbox Failure,Grinding noise,2009.84,11,1217
2021-06-19,BK9057HC,586505,Electrical,Starter Motor Failure,Clicking noise,275.84,1,1175
2021-06-19,BK9057HC,586505,Transmission,Clutch Failure,Difficulty shifting,1940.35,3,1175
2021-06-19,BK9057HC,586505,Axle,Axle Failure,Vehicle stops,2871.78,15,1175
2021-06-19,BK2218ET,436113,Engine,Oil Leak,Oil spots,1177.15,7,1325
2021-06-19,BK2218ET,436113,Electrical,Starter Motor Failure,Clicking noise,214.55,2,1325
2021-06-19,BK4570CK,885623,Axle,Spring Breakage,Unusual noises,636.43,4,1217
2021-06-19,BK2218ET,436113,Transmission,Clutch Failure,Difficulty shifting,1352.39,5,1325
2021-06-20,BK2218ET,436850,Axle,Axle Failure,Vehicle stops,2009.24,16,1192
2021-06-20,BK2218ET,436850,Brakes,Brake Pad Wear,Squeaking noise,172.94,1,1192
2021-06-20,BK9057HC,587250,Axle,Axle Failure,Vehicle stops,2794.52,14,621
2021-06-20,BK9057HC,587250,Axle,Spring Breakage,Unusual noises,486.49,4,621
2021-06-20,BK9057HC,587250,Brakes,Brake Pad Wear,Squeaking noise,274.46,2,621
2021-06-20,BK4570CK,886350,Electrical,Battery Failure,Engine won’t start,162.12,1,767
2021-06-21,BK2218ET,437587,Axle,Differential Failure,Grinding noise,1263.05,10,1493
2021-06-21,BK9057HC,587995,Axle,Spring Breakage,Unusual noises,401.57,2,940
2021-06-21,BK9057HC,587995,Axle,Differential Failure,Grinding noise,1556.31,13,940
2021-06-21,BK2218ET,437587,Electrical,Battery Failure,Engine won’t start,190.84,1,1493
2021-06-21,BK2218ET,437587,Axle,Axle Failure,Vehicle stops,2549.91,20,1493
2021-06-21,BK4570CK,887077,Electrical,Starter Motor Failure,Clicking noise,377.68,2,1202
2021-06-22,BK4570CK,887804,Electrical,Alternator Failure,Battery warning light,244.46,3,608
2021-06-22,BK4570CK,887804,Axle,Differential Failure,Grinding noise,1507.31,9,608
2021-06-22,BK4570CK,887804,Engine,Oil Leak,Oil spots,1281.57,4,608
2021-06-22,BK9057HC,588740,Engine,Turbo Failure,Whistling noise,2490.44,8,1112
2021-06-22,BK2218ET,438324,Brakes,Brake Pad Wear,Squeaking noise,294.8,2,1301
2021-06-22,BK2218ET,438324,Brakes,Brake Fluid Leak,Soft brake pedal,200.03,2,1301
2021-06-23,BK4570CK,888531,Transmission,Transmission Failure,Slipping gears,5815.97,22,1458
2021-06-23,BK4570CK,888531,Brakes,Brake Fluid Leak,Soft brake pedal,279.65,2,1458
2021-06-23,BK4570CK,888531,Engine,Turbo Failure,Whistling noise,2124.73,13,1458
2021-06-23,BK9057HC,589485,Electrical,Starter Motor Failure,Clicking noise,349.39,1,771
2021-06-23,BK9057HC,589485,Brakes,Brake Fluid Leak,Soft brake pedal,468.73,2,771
2021-06-23,BK9057HC,589485,Electrical,Battery Failure,Engine won’t start,258.64,1,771
2021-06-23,BK4570CK,888531,Engine,Oil Leak,Oil spots,1345.51,5,1458
2021-06-23,BK9057HC,589485,Electrical,Alternator Failure,Battery warning light,354.79,3,771
2021-06-23,BK2218ET,439061,Engine,Engine Failure,Engine knocking,3318.7,23,1294
2021-06-23,BK2218ET,439061,Engine,Oil Leak,Oil spots,906.68,5,1294
2021-06-23,BK2218ET,439061,Engine,Radiator Failure,Overheating,851.2,7,1294
2021-06-23,BK2218ET,439061,Electrical,Alternator Failure,Battery warning light,435.55,3,1294
2021-06-24,BK9057HC,590230,Brakes,Brake Pad Wear,Squeaking noise,251.85,1,531
2021-06-24,BK2218ET,439798,Engine,Engine Failure,Engine knocking,3197.11,18,936
2021-06-24,BK2218ET,439798,Brakes,Brake Pad Wear,Squeaking noise,269.58,1,936
2021-06-24,BK9057HC,590230,Electrical,Alternator Failure,Battery warning light,278.27,2,531
2021-06-25,BK2218ET,440535,Axle,Axle Failure,Vehicle stops,1965.91,18,500
2021-06-25,BK4570CK,889985,Engine,Engine Failure,Engine knocking,2037.98,16,1382
2021-06-25,BK4570CK,889985,Engine,Oil Leak,Oil spots,625.11,6,1382
2021-06-25,BK4570CK,889985,Transmission,Transmission Failure,Slipping gears,3647.34,29,1382
2021-06-25,BK4570CK,889985,Brakes,Brake Pad Wear,Squeaking noise,260.23,2,1382
2021-06-25,BK2218ET,440535,Electrical,Battery Failure,Engine won’t start,183.81,2,500
2021-06-25,BK9057HC,590975,Engine,Engine Failure,Engine knocking,2688.15,14,500
2021-06-26,BK4570CK,890712,Suspension,Shock Absorber Failure,Bumpy ride,462.93,10,1443
2021-06-26,BK2218ET,441272,Brakes,Brake Pad Wear,Squeaking noise,165.6,1,1247
2021-06-26,BK2218ET,441272,Electrical,Alternator Failure,Battery warning light,220.15,2,1247
2021-06-26,BK2218ET,441272,Electrical,Battery Failure,Engine won’t start,234.29,2,1247
2021-06-27,BK2218ET,442009,Engine,Turbo Failure,Whistling noise,1607.38,12,1339
2021-06-27,BK2218ET,442009,Axle,Axle Failure,Vehicle stops,2910.55,20,1339
2021-06-27,BK2218ET,442009,Axle,Differential Failure,Grinding noise,1229.82,8,1339
2021-06-27,BK2218ET,442009,Axle,Spring Breakage,Unusual noises,791.02,4,1339
2021-06-27,BK2218ET,442009,Electrical,Battery Failure,Engine won’t start,266.57,1,1339
2021-06-27,BK2218ET,442009,Suspension,Ball Joint Failure,Clunking noise,462.0,3,1339
2021-06-27,BK4570CK,891439,Engine,Radiator Failure,Overheating,1773.08,10,891
2021-06-27,BK4570CK,891439,Electrical,Alternator Failure,Battery warning light,477.93,3,891
2021-06-27,BK4570CK,891439,Electrical,Battery Failure,Engine won’t start,283.76,2,891
2021-06-27,BK9057HC,592465,Brakes,Brake Pad Wear,Squeaking noise,256.17,2,914
2021-06-27,BK9057HC,592465,Engine,Engine Failure,Engine knocking,3956.27,24,914
2021-06-28,BK2218ET,442746,Axle,Spring Breakage,Unusual noises,476.81,2,1486
2021-06-28,BK2218ET,442746,Electrical,Battery Failure,Engine won’t start,159.18,2,1486
2021-06-28,BK2218ET,442746,Engine,Turbo Failure,Whistling noise,1720.4,11,1486
2021-06-28,BK4570CK,892166,Axle,Axle Failure,Vehicle stops,2810.61,15,641
2021-06-28,BK2218ET,442746,Engine,Engine Failure,Engine knocking,3051.7,17,1486
2021-06-28,BK4570CK,892166,Axle,Spring Breakage,Unusual noises,465.5,4,641
2021-06-28,BK2218ET,442746,Transmission,Gearbox Failure,Grinding noise,2505.92,15,1486
2021-06-29,BK2218ET,443483,Transmission,Gearbox Failure,Grinding noise,2544.15,14,1261
2021-06-29,BK2218ET,443483,Brakes,Brake Pad Wear,Squeaking noise,160.91,1,1261
2021-06-29,BK9057HC,593955,Engine,Radiator Failure,Overheating,1442.94,10,1369
2021-06-29,BK9057HC,593955,Axle,Axle Failure,Vehicle stops,2679.84,14,1369
2021-06-29,BK9057HC,593955,Brakes,Brake Pad Wear,Squeaking noise,280.18,2,1369
2021-06-29,BK9057HC,593955,Brakes,Brake Line Failure,Brake warning light,466.52,2,1369
2021-06-29,BK9057HC,593955,Electrical,Battery Failure,Engine won’t start,148.64,1,1369
2021-06-29,BK4570CK,892893,Engine,Engine Failure,Engine knocking,4329.54,25,745
2021-06-29,BK4570CK,892893,Engine,Radiator Failure,Overheating,1389.87,8,745
2021-06-29,BK4570CK,892893,Axle,Axle Failure,Vehicle stops,2194.59,19,745
2021-06-29,BK4570CK,892893,Suspension,Shock Absorber Failure,Bumpy ride,939.86,10,745
2021-06-30,BK4570CK,893620,Axle,Axle Failure,Vehicle stops,2802.46,19,1174
2021-06-30,BK2218ET,444220,Transmission,Transmission Failure,Slipping gears,5124.35,24,1402
2021-06-30,BK9057HC,594700,Brakes,Brake Pad Wear,Squeaking noise,186.19,2,1291
2021-06-30,BK9057HC,594700,Axle,Spring Breakage,Unusual noises,691.97,2,1291
2021-06-30,BK2218ET,444220,Suspension,Shock Absorber Failure,Bumpy ride,747.1,10,1402
2021-06-30,BK4570CK,893620,Brakes,Brake Pad Wear,Squeaking noise,189.99,1,1174
2021-07-01,BK9057HC,595445,Brakes,Brake Fluid Leak,Soft brake pedal,241.11,5,1153
2021-07-01,BK2218ET,444957,Axle,Differential Failure,Grinding noise,1427.5,13,1278
2021-07-01,BK4570CK,894347,Axle,Axle Failure,Vehicle stops,1621.26,20,822
2021-07-01,BK4570CK,894347,Transmission,Transmission Failure,Slipping gears,4644.47,23,822
2021-07-01,BK4570CK,894347,Brakes,Brake Pad Wear,Squeaking noise,188.19,1,822
2021-07-01,BK9057HC,595445,Transmission,Gearbox Failure,Grinding noise,3952.64,20,1153
2021-07-01,BK9057HC,595445,Brakes,Brake Pad Wear,Squeaking noise,237.88,1,1153
2021-07-01,BK9057HC,595445,Axle,Spring Breakage,Unusual noises,552.66,5,1153
2021-07-02,BK4570CK,895074,Engine,Engine Failure,Engine knocking,2035.74,22,1068
2021-07-02,BK4570CK,895074,Axle,Axle Failure,Vehicle stops,2902.45,21,1068
2021-07-02,BK2218ET,445694,Brakes,Brake Pad Wear,Squeaking noise,235.54,1,658
2021-07-02,BK2218ET,445694,Engine,Turbo Failure,Whistling noise,1525.15,12,658
2021-07-02,BK9057HC,596190,Brakes,Brake Fluid Leak,Soft brake pedal,250.04,3,579
2021-07-02,BK9057HC,596190,Transmission,Transmission Failure,Slipping gears,4181.98,15,579
2021-07-02,BK9057HC,596190,Axle,Spring Breakage,Unusual noises,723.67,3,579
2021-07-02,BK9057HC,596190,Axle,Differential Failure,Grinding noise,1784.05,12,579
2021-07-02,BK9057HC,596190,Engine,Engine Failure,Engine knocking,3558.29,21,579
2021-07-03,BK9057HC,596935,Axle,Axle Failure,Vehicle stops,1878.07,16,1484
2021-07-03,BK2218ET,446431,Axle,Differential Failure,Grinding noise,1093.01,13,1068
2021-07-03,BK2218ET,446431,Electrical,Alternator Failure,Battery warning light,335.77,2,1068
2021-07-03,BK4570CK,895801,Engine,Engine Failure,Engine knocking,3030.96,17,557
2021-07-03,BK4570CK,895801,Engine,Turbo Failure,Whistling noise,2879.47,13,557
2021-07-03,BK4570CK,895801,Engine,Oil Leak,Oil spots,784.84,4,557
2021-07-03,BK4570CK,895801,Transmission,Transmission Failure,Slipping gears,2561.46,19,557
2021-07-03,BK2218ET,446431,Engine,Turbo Failure,Whistling noise,2451.56,14,1068
2021-07-04,BK2218ET,447168,Engine,Engine Failure,Engine knocking,3643.76,16,1368
2021-07-04,BK2218ET,447168,Engine,Oil Leak,Oil spots,580.2,4,1368
2021-07-04,BK2218ET,447168,Axle,Differential Failure,Grinding noise,1062.79,9,1368
2021-07-04,BK4570CK,896528,Axle,Spring Breakage,Unusual noises,652.6,4,819
2021-07-05,BK9057HC,598425,Engine,Turbo Failure,Whistling noise,2153.66,8,968
2021-07-05,BK4570CK,897255,Engine,Engine Failure,Engine knocking,2292.48,23,1361
2021-07-05,BK9057HC,598425,Brakes,Brake Pad Wear,Squeaking noise,257.59,2,968
2021-07-05,BK4570CK,897255,Brakes,Brake Line Failure,Brake warning light,491.53,1,1361
2021-07-05,BK2218ET,447905,Electrical,Starter Motor Failure,Clicking noise,224.15,2,850
2021-07-05,BK2218ET,447905,Electrical,Alternator Failure,Battery warning light,443.16,1,850
2021-07-05,BK2218ET,447905,Transmission,Clutch Failure,Difficulty shifting,1976.22,4,850
2021-07-05,BK2218ET,447905,Axle,Differential Failure,Grinding noise,1838.87,13,850
2021-07-05,BK4570CK,897255,Engine,Turbo Failure,Whistling noise,1724.07,11,1361
2021-07-06,BK2218ET,448642,Axle,Spring Breakage,Unusual noises,791.16,5,813
2021-07-06,BK2218ET,448642,Engine,Turbo Failure,Whistling noise,2351.32,7,813
2021-07-06,BK2218ET,448642,Electrical,Battery Failure,Engine won’t start,285.1,1,813
2021-07-06,BK9057HC,599170,Engine,Radiator Failure,Overheating,1967.86,10,1200
2021-07-06,BK4570CK,897982,Transmission,Transmission Failure,Slipping gears,5030.3,27,749
2021-07-06,BK9057HC,599170,Engine,Engine Failure,Engine knocking,4649.91,28,1200
2021-07-07,BK2218ET,449379,Brakes,Brake Fluid Leak,Soft brake pedal,325.11,3,541
2021-07-07,BK4570CK,898709,Engine,Radiator Failure,Overheating,1623.91,7,680
2021-07-07,BK4570CK,898709,Axle,Axle Failure,Vehicle stops,2113.8,21,680
2021-07-07,BK4570CK,898709,Axle,Differential Failure,Grinding noise,1875.78,14,680
2021-07-07,BK2218ET,449379,Axle,Axle Failure,Vehicle stops,2522.64,20,541
2021-07-07,BK9057HC,599915,Engine,Turbo Failure,Whistling noise,2033.93,12,1187
2021-07-07,BK2218ET,449379,Engine,Turbo Failure,Whistling noise,1724.2,8,541
2021-07-07,BK9057HC,599915,Brakes,Brake Pad Wear,Squeaking noise,216.62,2,1187
2021-07-08,BK2218ET,450116,Engine,Turbo Failure,Whistling noise,1700.24,14,934
2021-07-08,BK2218ET,450116,Axle,Spring Breakage,Unusual noises,773.17,2,934
2021-07-08,BK2218ET,450116,Brakes,Brake Line Failure,Brake warning light,321.33,3,934
2021-07-08,BK9057HC,600660,Electrical,Alternator Failure,Battery warning light,403.84,1,964
2021-07-08,BK4570CK,899436,Brakes,Brake Fluid Leak,Soft brake pedal,257.87,2,961
2021-07-09,BK9057HC,601405,Engine,Oil Leak,Oil spots,1394.04,4,753
2021-07-09,BK9057HC,601405,Suspension,Ball Joint Failure,Clunking noise,440.07,3,753
2021-07-09,BK4570CK,900163,Engine,Engine Failure,Engine knocking,4197.49,14,661
2021-07-09,BK4570CK,900163,Axle,Axle Failure,Vehicle stops,2507.99,16,661
2021-07-09,BK9057HC,601405,Brakes,Brake Pad Wear,Squeaking noise,290.35,2,753
2021-07-09,BK4570CK,900163,Electrical,Starter Motor Failure,Clicking noise,266.88,2,661
2021-07-09,BK9057HC,601405,Brakes,Brake Fluid Leak,Soft brake pedal,219.36,2,753
2021-07-09,BK4570CK,900163,Suspension,Ball Joint Failure,Clunking noise,247.33,4,661
2021-07-09,BK9057HC,601405,Electrical,Battery Failure,Engine won’t start,102.18,2,753
2021-07-09,BK9057HC,601405,Axle,Differential Failure,Grinding noise,1203.84,13,753
2021-07-10,BK2218ET,451590,Axle,Axle Failure,Vehicle stops,1556.47,16,1099
2021-07-10,BK9057HC,602150,Brakes,Brake Fluid Leak,Soft brake pedal,331.99,2,1380
2021-07-10,BK4570CK,900890,Electrical,Alternator Failure,Battery warning light,484.17,3,871
2021-07-10,BK4570CK,900890,Brakes,Brake Line Failure,Brake warning light,556.15,1,871
2021-07-11,BK2218ET,452327,Engine,Engine Failure,Engine knocking,3792.52,15,1008
2021-07-11,BK2218ET,452327,Engine,Oil Leak,Oil spots,1016.79,3,1008
2021-07-11,BK2218ET,452327,Axle,Spring Breakage,Unusual noises,682.23,5,1008
2021-07-11,BK2218ET,452327,Transmission,Clutch Failure,Difficulty shifting,2387.88,2,1008
2021-07-11,BK9057HC,602895,Electrical,Battery Failure,Engine won’t start,104.55,1,1494
2021-07-11,BK9057HC,602895,Engine,Engine Failure,Engine knocking,3545.97,25,1494
2021-07-11,BK4570CK,901617,Engine,Radiator Failure,Overheating,1986.29,9,597
2021-07-12,BK2218ET,453064,Axle,Axle Failure,Vehicle stops,2587.29,20,1323
2021-07-12,BK4570CK,902344,Transmission,Gearbox Failure,Grinding noise,3934.3,10,1010
2021-07-12,BK9057HC,603640,Brakes,Brake Pad Wear,Squeaking noise,269.93,1,1262
2021-07-12,BK4570CK,902344,Engine,Turbo Failure,Whistling noise,2714.1,10,1010
2021-07-13,BK4570CK,903071,Transmission,Transmission Failure,Slipping gears,3559.5,25,647
